CRN;title;courseNO;coursePrefix;timeEnd;timeStart;capacity;actual;credits;isHonors
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;12:00 am;12:00 am;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
26835;Business Policy;490;MGMT;06:30 pm;05:15 pm;0030;0010;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;12:00 am;12:00 am;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
20430;Business Policy;490;MGMT;02:15 pm;01:00 pm;0030;0000;0003;A
23317;Business Policy;490;MGMT;12:00 am;12:00 am;0030;0030;0003;C
26861;Business Policy;490;MGMT;09:10 pm;06:30 pm;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:45 pm;11:30 am;0030;0000;0003;A
27361;Business Policy;490;MGMT;12:00 am;12:00 am;0030;0000;0003;A
25105;Managing World Bus Communicatn;492;MGMT;12:45 pm;11:30 am;0030;0017;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
25102;International Management;495;MGMT;09:10 pm;06:30 pm;0010;0000;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;12:00 am;12:00 am;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
26830;Currnt Issues-Human Resrce Mgt;496;MGMT;06:30 pm;05:15 pm;0030;0022;0003;A
20431;Independent Study;497;MGMT;12:00 am;12:00 am;0010;0010;0001;A
20432;Independent Study;498;MGMT;12:00 am;12:00 am;0010;0010;0002;A
23108;Independent Study;499;MGMT;12:00 am;12:00 am;0005;0005;0003;A
22446;Independent Study;499;MGMT;12:00 am;12:00 am;0003;0003;0003;A
23675;Organizatnl Theory & Behavior;505;MGMT;09:10 pm;06:30 pm;0030;0022;0003;A
26980;Organizatnl Theory & Behavior;505;MGMT;12:00 am;12:00 am;0020;0004;0003;A
27055;Organizatnl Theory & Behavior;505;MGMT;12:00 am;12:00 am;0030;0013;0003;A
26995;Strategic Human Resource Mgmt;509;MGMT;12:00 am;12:00 am;0025;0013;0003;A
27056;Strategic Human Resource Mgmt;509;MGMT;12:00 am;12:00 am;0030;0013;0003;A
26902;Strategic Human Resource Mgmt;509;MGMT;03:30 pm;09:00 am;0030;0026;0003;A
26902;Strategic Human Resource Mgmt;509;MGMT;12:00 pm;09:00 am;0030;0026;0003;A
26902;Strategic Human Resource Mgmt;509;MGMT;03:30 pm;09:00 am;0030;0026;0003;A
26902;Strategic Human Resource Mgmt;509;MGMT;12:00 pm;09:00 am;0030;0026;0003;A
26902;Strategic Human Resource Mgmt;509;MGMT;12:00 am;12:00 am;0030;0026;0003;A
26902;Strategic Human Resource Mgmt;509;MGMT;03:30 pm;09:00 am;0030;0026;0003;A
27016;Business Communication Seminar;513;MGMT;12:00 am;12:00 am;0025;0020;0001;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;09:10 pm;06:30 pm;0015;0013;0003;A
25103;Intrntl Mgt:A Cultrl Prspctive;550;MGMT;12:00 am;12:00 am;0015;0013;0003;A
27012;New Venture Creation;570;MGMT;12:00 am;12:00 am;0030;0030;0003;C
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;12:00 am;12:00 am;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27044;New Venture Creation;570;MGMT;09:10 pm;06:30 pm;0025;0020;0003;A
27017;Professional Networking;590;MGMT;12:00 am;12:00 am;0025;0016;0001;A
25858;Independent Study;599;MGMT;12:00 am;12:00 am;0010;0010;0003;A
25974;Independent Study;599;MGMT;12:00 am;12:00 am;0001;0001;0003;A
23721;Leading Innovation & Change;600;MGMT;09:10 pm;06:30 pm;0030;0000;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;12:00 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;12:00 am;12:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;12:00 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;03:30 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;03:30 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;03:30 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;03:30 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;03:30 pm;09:00 am;0025;0009;0003;A
26976;Theory&Tech of Organiz Develop;602;MGMT;03:30 pm;09:00 am;0025;0009;0003;A
26927;Strategic Communication&Ethics;604;MGMT;12:00 am;12:00 am;0025;0006;0003;A
27005;Strategic Communication&Ethics;604;MGMT;03:30 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;03:30 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;12:00 am;12:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;03:30 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;03:30 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;03:30 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;12:00 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;12:00 pm;09:00 am;0025;0019;0003;A
27005;Strategic Communication&Ethics;604;MGMT;03:30 pm;09:00 am;0025;0019;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;12:00 am;12:00 am;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
23720;Diagnos Techqs&Research Methds;610;MGMT;09:10 pm;06:30 pm;0025;0016;0003;A
26913;Diagnos Techqs&Research Methds;610;MGMT;03:30 pm;12:30 pm;0025;0018;0003;A
26913;Diagnos Techqs&Research Methds;610;MGMT;12:00 am;12:00 am;0025;0018;0003;A
26913;Diagnos Techqs&Research Methds;610;MGMT;03:30 pm;12:30 pm;0025;0018;0003;A
26913;Diagnos Techqs&Research Methds;610;MGMT;03:30 pm;09:00 am;0025;0018;0003;A
26913;Diagnos Techqs&Research Methds;610;MGMT;03:30 pm;09:00 am;0025;0018;0003;A
26913;Diagnos Techqs&Research Methds;610;MGMT;03:30 pm;09:00 am;0025;0018;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;09:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;12:30 pm;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;09:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;09:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;09:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;09:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;09:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;12:00 am;12:00 am;0030;0019;0003;A
25099;Ldrshp in Bus Orgs:Theory&Prac;613;MGMT;03:30 pm;12:30 pm;0030;0019;0003;A
26928;Entrepreneurship:Growth Strgs;614;MGMT;12:00 am;12:00 am;0025;0017;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;12:00 am;12:00 am;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27054;Organization Design & Strategy;615;MGMT;09:10 pm;06:30 pm;0030;0016;0003;A
27046;Social Entrepreneurship;617;MGMT;12:00 am;12:00 am;0025;0020;0003;A
24815;Staffing Organizations;618;MGMT;12:00 pm;09:00 am;0030;0023;0003;A
24815;Staffing Organizations;618;MGMT;12:00 am;12:00 am;0030;0023;0003;A
24815;Staffing Organizations;618;MGMT;03:30 pm;09:00 am;0030;0023;0003;A
24815;Staffing Organizations;618;MGMT;03:30 pm;09:00 am;0030;0023;0003;A
24815;Staffing Organizations;618;MGMT;12:00 pm;09:00 am;0030;0023;0003;A
24815;Staffing Organizations;618;MGMT;03:30 pm;09:00 am;0030;0023;0003;A
26929;Compensation Management;620;MGMT;12:00 am;12:00 am;0025;0000;0003;A
27057;Compensation Management;620;MGMT;12:00 am;12:00 am;0030;0030;0003;A
25104;Benefits Administration;621;MGMT;03:30 pm;09:00 am;0030;0016;0003;A
25104;Benefits Administration;621;MGMT;03:30 pm;09:00 am;0030;0016;0003;A
25104;Benefits Administration;621;MGMT;03:30 pm;09:00 am;0030;0016;0003;A
25104;Benefits Administration;621;MGMT;12:00 am;12:00 am;0030;0016;0003;A
25104;Benefits Administration;621;MGMT;12:00 pm;09:00 am;0030;0016;0003;A
25104;Benefits Administration;621;MGMT;12:00 pm;09:00 am;0030;0016;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;12:00 am;12:00 am;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
26858;Current Issues Human Res Mgmt;622;MGMT;09:10 pm;06:30 pm;0030;0027;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;09:10 pm;06:30 pm;0020;0000;0003;A
23683;Human Resource Development;628;MGMT;12:00 am;12:00 am;0020;0000;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;12:30 pm;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;12:30 pm;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;12:00 am;12:00 am;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;09:00 am;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;09:00 am;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;09:00 am;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;09:00 am;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;09:00 am;0025;0020;0003;A
26977;Human Resource Development;628;MGMT;03:30 pm;09:00 am;0025;0020;0003;A
27018;Fdbk & Chlng Bsnss Cnvrstns;679;MGMT;12:00 am;12:00 am;0025;0020;0001;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;03:30 pm;09:00 am;0010;0007;0003;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;03:30 pm;09:00 am;0010;0007;0003;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;03:30 pm;09:00 am;0010;0007;0003;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;12:00 pm;09:00 am;0010;0007;0003;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;12:00 pm;09:00 am;0010;0007;0003;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;12:00 am;12:00 am;0010;0007;0003;A
26906;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;03:30 pm;09:00 am;0010;0007;0003;A
20828;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;09:10 pm;06:30 pm;0010;0006;0003;A
20828;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;09:10 pm;06:30 pm;0010;0006;0003;A
20828;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;09:10 pm;06:30 pm;0010;0006;0003;A
20828;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;09:10 pm;06:30 pm;0010;0006;0003;A
20828;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;09:10 pm;06:30 pm;0010;0006;0003;A
20828;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;12:00 am;12:00 am;0010;0006;0003;A
27058;Practcm Humn Resrc Mngt/Org Dv;688;MGMT;12:00 am;12:00 am;0030;0030;0003;A
20433;Thesis-Organztnl Devlpmt;690;MGMT;12:00 am;12:00 am;0010;0010;0001;A
20434;Thesis-Organztnl Devlpmt;691;MGMT;12:00 am;12:00 am;0010;0010;0002;A
20435;Thesis-Organztnl Devlpmt;692;MGMT;12:00 am;12:00 am;0010;0010;0003;A
26979;Strategic Management;696;MGMT;03:30 pm;09:00 am;0020;0005;0003;A
26979;Strategic Management;696;MGMT;03:30 pm;09:00 am;0020;0005;0003;A
26979;Strategic Management;696;MGMT;03:30 pm;09:00 am;0020;0005;0003;A
26979;Strategic Management;696;MGMT;12:00 am;12:00 am;0020;0005;0003;A
26979;Strategic Management;696;MGMT;03:30 pm;12:30 pm;0020;0005;0003;A
26979;Strategic Management;696;MGMT;03:30 pm;12:30 pm;0020;0005;0003;A
20436;Independent Study;697;MGMT;12:00 am;12:00 am;0010;0010;0001;A
23114;Independent Study;697;MGMT;12:00 am;12:00 am;0005;0005;0001;A
24055;Independent Study;697;MGMT;12:00 am;12:00 am;0005;0005;0001;A
20437;Independent Study;698;MGMT;12:00 am;12:00 am;0010;0010;0002;A
20438;Independent Study;699;MGMT;12:00 am;12:00 am;0005;0005;0003;A
23488;Independent Study;699;MGMT;12:00 am;12:00 am;0005;0005;0003;A
23112;Independent Study;699;MGMT;12:00 am;12:00 am;0005;0005;0003;A
23331;Fundamentals/Global Business;210;IB;11:15 am;10:00 am;0025;0000;0003;A
23330;Fundamentals/Global Business;210;IB;12:45 pm;11:30 am;0025;0001;0003;A
22312;Fundamentals/Global Business;210;IB;02:15 pm;01:00 pm;0025;0006;0003;A
21864;Fundamentals/Global Business;210;IB;03:45 pm;02:30 pm;0025;0015;0003;A
24789;Fundamentals/Global Business;210;IB;12:00 am;12:00 am;0025;0025;0003;A
27309;Fundamentals/Global Business;210;IB;12:00 am;12:00 am;0025;0011;0003;A
22647;International Business Ethics;370;IB;02:15 pm;01:00 pm;0025;0008;01.5;A
22396;Doing Busn in France;375A;IB;02:15 pm;01:00 pm;0025;0009;01.5;A
23946;Independent Study;497;IB;12:00 am;12:00 am;0005;0005;0001;A
21468;Independent Study;498;IB;12:00 am;12:00 am;0002;0002;0002;A
21625;Independent Study;499;IB;12:00 am;12:00 am;0005;0004;0003;A
22313;Global & Business Environment;610;IB;09:10 pm;06:30 pm;0025;0015;0003;A
25562;Global & Business Environment;610;IB;12:00 am;12:00 am;0030;0030;0003;C
21678;Independent Study;699;IB;12:00 am;12:00 am;0005;0005;0003;A
27311;Principles,Strategies&Tactics;601;IMC;12:00 am;12:00 am;0025;0019;0003;A
27310;Brand Development;602;IMC;12:00 am;12:00 am;0025;0017;0003;A
27313;Audience Behavior;603;IMC;12:00 am;12:00 am;0025;0020;0003;A
27314;Marketing Communication Resear;604;IMC;12:00 am;12:00 am;0025;0017;0003;A
27315;Direct Marketing;608;IMC;12:00 am;12:00 am;0025;0018;0003;A
27316;Public Relations;609;IMC;12:00 am;12:00 am;0025;0012;0003;A
27317;IMC Privacy Policy Mgtmnt;614;IMC;12:00 am;12:00 am;0025;0020;0003;A
27318;Ethics, Regulations & Society;615;IMC;12:00 am;12:00 am;0025;0019;0003;A
27319;Social Media Marketing Strateg;617;IMC;12:00 am;12:00 am;0025;0012;0003;A
23880;Legal Environment of Bus;293;LAW;11:15 am;10:00 am;0060;0041;0003;A
27421;Legal Environment of Bus;293;LAW;11:15 am;10:00 am;0025;0008;0003;H
27423;Legal Environment of Bus;293;LAW;12:45 pm;11:30 am;0060;0001;0003;A
27424;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0000;0000;0003;C
27427;Legal Environment of Bus;293;LAW;12:45 pm;11:30 am;0030;0004;0003;A
23356;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0000;0000;0003;C
23355;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0000;0000;0003;C
22633;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0000;0000;0003;C
23357;Legal Environment of Bus;293;LAW;02:15 pm;01:00 pm;0060;0014;0003;A
22229;Legal Environment of Bus;293;LAW;09:10 pm;06:30 pm;0030;0018;0003;A
27321;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0030;0000;0003;A
27322;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0030;0011;0003;A
27323;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0030;0019;0003;A
25664;Legal Environment of Bus;293;LAW;12:00 am;12:00 am;0000;0000;0003;C
27324;International Business Law;350;LAW;12:00 am;12:00 am;0025;0000;0003;A
21255;Independent Study;498;LAW;12:00 am;12:00 am;0002;0002;0002;A
27329;Employment Law;540;LAW;12:00 am;12:00 am;0025;0008;0003;A
27325;International Business Law;550;LAW;12:00 am;12:00 am;0025;0025;0003;A
27330;Law-Financial Professionals;615;LAW;01:00 pm;10:00 am;0025;0011;0003;A
21463;Independent Study;699;LAW;12:00 am;12:00 am;0005;0005;0003;A
20810;Contemporary Selling;261;MKTG;11:15 am;10:00 am;0024;0010;0003;A
20439;Contemporary Selling;261;MKTG;11:15 am;10:00 am;0024;0000;0003;A
21800;Contemporary Selling;261;MKTG;12:45 pm;11:30 am;0024;0012;0003;A
22645;Contemporary Selling;261;MKTG;12:45 pm;11:30 am;0024;0011;0003;A
22622;Contemporary Selling;261;MKTG;02:15 pm;01:00 pm;0024;0014;0003;A
24794;Contemporary Selling;261;MKTG;02:15 pm;01:00 pm;0024;0014;0003;A
24795;Contemporary Selling;261;MKTG;03:45 pm;02:30 pm;0024;0019;0003;A
23919;Contemporary Selling;261;MKTG;09:10 pm;06:30 pm;0024;0015;0003;A
22145;Disney;279;MKTG;12:00 am;12:00 am;0005;0005;0003;A
25885;Co-op Education in Marketing;285L4;MKTG;12:00 am;12:00 am;0005;0005;0001;A
25953;Co-op Education in Marketing;287L4;MKTG;12:00 am;12:00 am;0005;0004;0003;A
20440;Principles of Marketing;360;MKTG;02:15 pm;01:00 pm;0030;0000;0003;A
20901;Principles of Marketing;360;MKTG;02:15 pm;01:00 pm;0030;0000;0003;A
21389;Principles of Marketing;360;MKTG;03:45 pm;02:30 pm;0060;0025;0003;A
22231;Principles of Marketing;360;MKTG;03:45 pm;02:30 pm;0060;0023;0003;A
22844;Principles of Marketing;360;MKTG;04:15 pm;03:00 pm;0030;0023;0003;A
27332;Principles of Marketing;360;MKTG;09:10 pm;06:30 pm;0030;0014;0003;A
27333;Principles of Marketing;360;MKTG;06:15 pm;05:00 pm;0030;0027;0003;A
27334;Principles of Marketing;360;MKTG;06:15 pm;05:00 pm;0030;0027;0003;A
